sip,dip,sport,dport,prot,dsfield,ipflags,length,label,payload
149.171.126.6,59.166.0.0,143,32998,tcp,0x00,0x40,1516,imap,"* 871 FETCH (UID 871 RFC882.SIZE 371 FLAGS (\Recent) BODY[HEADER.FIELDS (FROM TO CC BCC SUBJECT DATE MESSAGE-ID PRIORITY X-PRIORITY REFERENCES NEWSGROUPS IN-REPLY-TO CONTENT-TYPE)] {1577}
From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926"
149.171.126.6,59.166.0.0,143,32998,tcp,0x00,0x40,416,imap,")From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)
)
17 OK UID FETCH completed
"
59.166.0.0,149.171.126.6,32998,143,tcp,0x00,0x40,180,imap,"18 UID fetch 871 (UID BODY.PEEK[HEADER.FIELDS (Content-Type Content-Header-Encoding)] BODY.PEEK[TEXT]<0.2048>)
"
149.171.126.6,59.166.0.0,143,32998,tcp,0x00,0x40,258,imap,"* 871 FETCH (UID 871 BODY[HEADER.FIELDS (CONTENT-TYPE CONTENT-HEADER-ENCODING)] {2}

 BODY[TEXT]<0> {52}

Sir? And then a soothing voice broke the silence.
)
18 OK UID FETCH completed
"
59.166.0.0,149.171.126.6,32998,143,tcp,0x00,0x40,77,imap,"19 IDLE
"
149.171.126.6,59.166.0.0,143,32998,tcp,0x00,0x40,88,imap,"+ Waiting for DONE
"
59.166.0.0,149.171.126.6,32998,143,tcp,0x00,0x40,74,imap,"DONE
"
149.171.126.6,59.166.0.0,143,32998,tcp,0x00,0x40,90,imap,"19 OK IDLE completed
"
59.166.0.0,149.171.126.6,32998,143,tcp,0x00,0x40,111,imap,"20 UID fetch 871 (UID RFC822.SIZE BODY[])
"
149.171.126.6,59.166.0.0,143,32998,tcp,0x00,0x40,567,imap,"* 871 FETCH (UID 871 RFC822.SIZE 371 BODY[] {371}
From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)


Sir? And then a soothing voice broke the silence.

)
* 871 FETCH (FLAGS (\Recent \Seen) UID 871)
20 OK UID FETCH completed
"
59.166.0.0,149.171.126.6,32998,143,tcp,0x00,0x40,101,imap,"21 uid store 871 +Flags (\Seen)
"
149.171.126.6,59.166.0.0,143,32998,tcp,0x00,0x40,140,imap,"* 871 FETCH (FLAGS (\Recent \Seen) UID 871)
21 OK UID STORE completed
"
59.166.0.0,149.171.126.6,32998,143,tcp,0x00,0x40,77,imap,"22 IDLE
"
149.171.126.6,59.166.0.0,143,32998,tcp,0x00,0x40,88,imap,"+ Waiting for DONE
"
59.166.0.0,149.171.126.6,32998,143,tcp,0x00,0x40,74,imap,"DONE
"
149.171.126.6,59.166.0.0,143,32998,tcp,0x00,0x40,90,imap,"22 OK IDLE completed
"
59.166.0.0,149.171.126.6,32998,143,tcp,0x00,0x40,78,imap,"23 close
"
149.171.126.6,59.166.0.0,143,32998,tcp,0x00,0x40,91,imap,"23 OK CLOSE completed
"
59.166.0.0,149.171.126.6,32998,143,tcp,0x00,0x40,79,imap,"24 logout
"
149.171.126.6,59.166.0.0,143,32998,tcp,0x00,0x40,163,imap,"* BYE rxma.urjdljj.suub7x.org IMAP4rev1 server terminating connection
24 OK LOGOUT completed
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,242,imap,"* OK [CAPABILITY IMAP4REV1 LITERAL+ SASL-IR LOGIN-REFERRALS AUTH=LOGIN] onwi.0okxszdnijb.ykg83u89o.edu IMAP4rev1 2004.357-p2k server ready at  Tue, 17 Feb 2015 09:38:16 EST
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,82,imap,"1 capability
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,239,imap,"* CAPABILITY IMAP4REV1 LITERAL+ IDLE NAMESPACE MAILBOX-REFERRALS BINARY UNSELECT SCAN SORT THREAD=REFERENCES THREAD=ORDEREDSUBJECT MULTIAPPEND
1 OK CAPABILITY completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,90,imap,"2 authenticate login
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,81,imap,"+ User Name
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,79,imap,"x9FI5KqTq
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,80,imap,"+ Password
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,75,imap,"LV6xw
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,246,imap,"2 OK [CAPABILITY IMAP4REV1 LITERAL+ IDLE NAMESPACE MAILBOX-REFERRALS BINARY UNSELECT SCAN SORT THREAD=REFERENCES THREAD=ORDEREDSUBJECT MULTIAPPEND] User x9FI5KqTq authenticated
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,81,imap,"3 namespace
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,220,imap,"* NAMESPACE (("""" ""/"")(""#mhinbox"" NIL)(""#mh/"" ""/"")) ((""~"" ""/"")) ((""#shared/"" ""/"")(""#ftp/"" ""/"")(""#news."" ""."")(""#public/"" ""/""))
3 OK NAMESPACE completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,83,imap,"4 lsub """" ""*""
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,130,imap,"* LSUB () ""/"" Trash
* LSUB () ""/"" Sent
4 OK LSUB completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,91,imap,"5 lsub """" ""#mhinbox*""
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,89,imap,"5 OK LSUB completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,87,imap,"6 lsub """" ""#mh/*""
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,208,imap,"* NO /usr/boxes/local/onwi.0okxszdnijb.ykg83u89o.edu/x9FI5KqTq^/.imap/.mh_profile not found, mh format names disabled
6 OK LSUB completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,84,imap,"7 lsub """" ""~*""
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,89,imap,"7 OK LSUB completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,91,imap,"8 lsub """" ""#shared/*""
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,89,imap,"8 OK LSUB completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,88,imap,"9 lsub """" ""#ftp/*""
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,89,imap,"9 OK LSUB completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,90,imap,"10 lsub """" ""#news.*""
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,90,imap,"10 OK LSUB completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,92,imap,"11 lsub """" ""#public/*""
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,90,imap,"11 OK LSUB completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,88,imap,"12 list """" ""INBOX""
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,123,imap,"* LIST (\NoInferiors) NIL INBOX
12 OK LIST completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,87,imap,"13 select ""INBOX""
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,356,imap,"* 0 EXISTS
* 0 RECENT
* OK [UIDVALIDITY 3734754630] UID validity status
* OK [UIDNEXT 699] Predicted next UID
* FLAGS (\Answered \Flagged \Deleted \Draft \Seen)
* OK [PERMANENTFLAGS (\* \Answered \Flagged \Deleted \Draft \Seen)] Permanent flags
13 OK [READ-WRITE] SELECT completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,77,imap,"14 IDLE
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,88,imap,"+ Waiting for DONE
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,74,imap,"DONE
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,114,imap,"* 1 EXISTS
* 1 RECENT
14 OK IDLE completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,77,imap,"15 noop
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,90,imap,"15 OK NOOP completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,94,imap,"16 UID fetch 1:* (FLAGS)
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,134,imap,"* 871 FETCH (UID 871 FLAGS (\Recent))
16 OK UID FETCH completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,243,imap,"17 UID fetch 871 (UID RFC822.SIZE FLAGS BODY.PEEK[HEADER.FIELDS (From To Cc Bcc Subject Date Message-ID Priority X-Priority References Newsgroups In-Reply-To Content-Type)])
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,1516,imap,"* 871 FETCH (UID 871 RFC882.SIZE 371 FLAGS (\Recent) BODY[HEADER.FIELDS (FROM TO CC BCC SUBJECT DATE MESSAGE-ID PRIORITY X-PRIORITY REFERENCES NEWSGROUPS IN-REPLY-TO CONTENT-TYPE)] {1577}
From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,416,imap,")From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)
)
17 OK UID FETCH completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,180,imap,"18 UID fetch 871 (UID BODY.PEEK[HEADER.FIELDS (Content-Type Content-Header-Encoding)] BODY.PEEK[TEXT]<0.2048>)
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,258,imap,"* 871 FETCH (UID 871 BODY[HEADER.FIELDS (CONTENT-TYPE CONTENT-HEADER-ENCODING)] {2}

 BODY[TEXT]<0> {52}

Sir? And then a soothing voice broke the silence.
)
18 OK UID FETCH completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,77,imap,"19 IDLE
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,88,imap,"+ Waiting for DONE
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,74,imap,"DONE
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,90,imap,"19 OK IDLE completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,111,imap,"20 UID fetch 871 (UID RFC822.SIZE BODY[])
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,567,imap,"* 871 FETCH (UID 871 RFC822.SIZE 371 BODY[] {371}
From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)


Sir? And then a soothing voice broke the silence.

)
* 871 FETCH (FLAGS (\Recent \Seen) UID 871)
20 OK UID FETCH completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,101,imap,"21 uid store 871 +Flags (\Seen)
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,140,imap,"* 871 FETCH (FLAGS (\Recent \Seen) UID 871)
21 OK UID STORE completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,77,imap,"22 IDLE
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,88,imap,"+ Waiting for DONE
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,74,imap,"DONE
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,90,imap,"22 OK IDLE completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,78,imap,"23 close
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,91,imap,"23 OK CLOSE completed
"
59.166.0.7,149.171.126.0,18471,143,tcp,0x00,0x40,79,imap,"24 logout
"
149.171.126.0,59.166.0.7,143,18471,tcp,0x00,0x40,163,imap,"* BYE rxma.urjdljj.suub7x.org IMAP4rev1 server terminating connection
24 OK LOGOUT completed
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,242,imap,"* OK [CAPABILITY IMAP4REV1 LITERAL+ SASL-IR LOGIN-REFERRALS AUTH=LOGIN] onwi.0okxszdnijb.ykg83u89o.edu IMAP4rev1 2004.357-p2k server ready at  Tue, 17 Feb 2015 09:38:16 EST
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,82,imap,"1 capability
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,239,imap,"* CAPABILITY IMAP4REV1 LITERAL+ IDLE NAMESPACE MAILBOX-REFERRALS BINARY UNSELECT SCAN SORT THREAD=REFERENCES THREAD=ORDEREDSUBJECT MULTIAPPEND
1 OK CAPABILITY completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,90,imap,"2 authenticate login
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,81,imap,"+ User Name
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,79,imap,"x9FI5KqTq
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,80,imap,"+ Password
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,75,imap,"LV6xw
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,246,imap,"2 OK [CAPABILITY IMAP4REV1 LITERAL+ IDLE NAMESPACE MAILBOX-REFERRALS BINARY UNSELECT SCAN SORT THREAD=REFERENCES THREAD=ORDEREDSUBJECT MULTIAPPEND] User x9FI5KqTq authenticated
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,81,imap,"3 namespace
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,220,imap,"* NAMESPACE (("""" ""/"")(""#mhinbox"" NIL)(""#mh/"" ""/"")) ((""~"" ""/"")) ((""#shared/"" ""/"")(""#ftp/"" ""/"")(""#news."" ""."")(""#public/"" ""/""))
3 OK NAMESPACE completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,83,imap,"4 lsub """" ""*""
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,130,imap,"* LSUB () ""/"" Trash
* LSUB () ""/"" Sent
4 OK LSUB completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,91,imap,"5 lsub """" ""#mhinbox*""
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,89,imap,"5 OK LSUB completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,87,imap,"6 lsub """" ""#mh/*""
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,208,imap,"* NO /usr/boxes/local/onwi.0okxszdnijb.ykg83u89o.edu/x9FI5KqTq^/.imap/.mh_profile not found, mh format names disabled
6 OK LSUB completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,84,imap,"7 lsub """" ""~*""
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,89,imap,"7 OK LSUB completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,91,imap,"8 lsub """" ""#shared/*""
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,89,imap,"8 OK LSUB completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,88,imap,"9 lsub """" ""#ftp/*""
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,89,imap,"9 OK LSUB completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,90,imap,"10 lsub """" ""#news.*""
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,90,imap,"10 OK LSUB completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,92,imap,"11 lsub """" ""#public/*""
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,90,imap,"11 OK LSUB completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,88,imap,"12 list """" ""INBOX""
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,123,imap,"* LIST (\NoInferiors) NIL INBOX
12 OK LIST completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,87,imap,"13 select ""INBOX""
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,356,imap,"* 0 EXISTS
* 0 RECENT
* OK [UIDVALIDITY 3734754630] UID validity status
* OK [UIDNEXT 699] Predicted next UID
* FLAGS (\Answered \Flagged \Deleted \Draft \Seen)
* OK [PERMANENTFLAGS (\* \Answered \Flagged \Deleted \Draft \Seen)] Permanent flags
13 OK [READ-WRITE] SELECT completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,77,imap,"14 IDLE
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,88,imap,"+ Waiting for DONE
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,74,imap,"DONE
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,114,imap,"* 1 EXISTS
* 1 RECENT
14 OK IDLE completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,77,imap,"15 noop
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,90,imap,"15 OK NOOP completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,94,imap,"16 UID fetch 1:* (FLAGS)
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,134,imap,"* 871 FETCH (UID 871 FLAGS (\Recent))
16 OK UID FETCH completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,243,imap,"17 UID fetch 871 (UID RFC822.SIZE FLAGS BODY.PEEK[HEADER.FIELDS (From To Cc Bcc Subject Date Message-ID Priority X-Priority References Newsgroups In-Reply-To Content-Type)])
"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,1516,imap,"* 871 FETCH (UID 871 RFC882.SIZE 371 FLAGS (\Recent) BODY[HEADER.FIELDS (FROM TO CC BCC SUBJECT DATE MESSAGE-ID PRIORITY X-PRIORITY REFERENCES NEWSGROUPS IN-REPLY-TO CONTENT-TYPE)] {1577}
From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926"
149.171.126.2,59.166.0.5,143,57432,tcp,0x00,0x40,416,imap,")From: <juzyum@9pprh.m1m5td.xzo4vwytg.edu>
To: <OhePbx@c8rt.rd6.lbpw.com.au>
Subject: And a day or two later he meandered
Date: Tue Feb 17 06:26:15 +1100 2015
Message-ID: <Wx4iBa8h78NpGtea@9pprh.m1m5td.xzo4vwytg.edu>
Received: qmail 1381 by uid 1136; Wed Dec 10 07:19:39 +1100 2014
X-Mailer: Apple Mail (2.926)
)
17 OK UID FETCH completed
"
59.166.0.5,149.171.126.2,57432,143,tcp,0x00,0x40,180,imap,"18 UID fetch 871 (UID BODY.PEEK[HEADER.FIELDS (Content-Type Content-Header-Encoding)] BODY.PEEK[TEXT]<0.2048>)
"
149.171.126.9,59.166.0.3,143,3739,tcp,0x00,0x40,236,imap,"* OK [CAPABILITY IMAP4REV1 LITERAL+ SASL-IR LOGIN-REFERRALS AUTH=LOGIN] qci0v.apxkndd.c2urht.edu IMAP4rev1 2004.357-p2k server ready at  Tue, 17 Feb 2015 09:38:16 EST
"
59.166.0.3,149.171.126.9,3739,143,tcp,0x00,0x40,82,imap,"1 capability
"
149.171.126.9,59.166.0.3,143,3739,tcp,0x00,0x40,239,imap,"* CAPABILITY IMAP4REV1 LITERAL+ IDLE NAMESPACE MAILBOX-REFERRALS BINARY UNSELECT SCAN SORT THREAD=REFERENCES THREAD=ORDEREDSUBJECT MULTIAPPEND
1 OK CAPABILITY completed
"
59.166.0.3,149.171.126.9,3739,143,tcp,0x00,0x40,90,imap,"2 authenticate login
"
149.171.126.9,59.166.0.3,143,3739,tcp,0x00,0x40,81,imap,"+ User Name
"
59.166.0.3,149.171.126.9,3739,143,tcp,0x00,0x40,77,imap,"tPC0DZg
"
149.171.126.9,59.166.0.3,143,3739,tcp,0x00,0x40,80,imap,"+ Password
"
59.166.0.3,149.171.126.9,3739,143,tcp,0x00,0x40,78,imap,"lsydflIq
"
149.171.126.9,59.166.0.3,143,3739,tcp,0x00,0x40,244,imap,"2 OK [CAPABILITY IMAP4REV1 LITERAL+ IDLE NAMESPACE MAILBOX-REFERRALS BINARY UNSELECT SCAN SORT THREAD=REFERENCES THREAD=ORDEREDSUBJECT MULTIAPPEND] User tPC0DZg authenticated
"
59.166.0.3,149.171.126.9,3739,143,tcp,0x00,0x40,81,imap,"3 namespace
"
149.171.126.9,59.166.0.3,143,3739,tcp,0x00,0x40,220,imap,"* NAMESPACE (("""" ""/"")(""#mhinbox"" NIL)(""#mh/"" ""/"")) ((""~"" ""/"")) ((""#shared/"" ""/"")(""#ftp/"" ""/"")(""#news."" ""."")(""#public/"" ""/""))
3 OK NAMESPACE completed
"
59.166.0.3,149.171.126.9,3739,143,tcp,0x00,0x40,83,imap,"4 lsub """" ""*""
"
149.171.126.9,59.166.0.3,143,3739,tcp,0x00,0x40,130,imap,"* LSUB () ""/"" Trash
* LSUB () ""/"" Sent
4 OK LSUB completed
"
59.166.0.3,149.171.126.9,3739,143,tcp,0x00,0x40,91,imap,"5 lsub """" ""#mhinbox*""
"
149.171.126.9,59.166.0.3,143,3739,tcp,0x00,0x40,89,imap,"5 OK LSUB completed
"
59.166.0.3,149.171.126.9,3739,143,tcp,0x00,0x40,87,imap,"6 lsub """" ""#mh/*""
"
